分區業務組別代碼	醫事機構代碼	權屬別名稱	醫事機構名稱	機構地址	電話區域號碼	電話號碼	特約類別	型態別代碼	醫事機構種類	終止合約或歇業日期	原始合約起始日期
3	3837052171	私立中醫診所	邱利生中醫診所	彰化縣員林市員鹿路７１號１樓	4	8355592	4	24	A		20170921
3	3837052180	私立中醫診所	三合貴中醫診所	彰化縣員林市新義街３２６號１、２樓	4	8393326	4	24	A		20171024
3	3837052199	私立中醫診所	脩合水中醫診所	彰化縣員林市員鹿路１１０、１１２號１樓	4	8361215	4	24	A		20171109
3	3837052206	私立中醫診所	三才中醫診所	彰化縣員林市林森路２６５號１樓	4	8338361	4	24	A		20180222
3	3837052215	私立中醫診所	建安中醫診所	彰化縣員林市中正路２９７、２９９號１樓	4	8321130	4	24	A		20181130
3	3837052224	私立中醫診所	涵中醫診所	彰化縣員林市三愛里建國路２５３號１樓	4	8383218	4	24	A		20190718
3	3837052233	私立中醫診所	君悅中醫診所	彰化縣員林市育英路１０號１樓	4	8338318	4	26	A	20240206	20200911
3	3837052242	私立中醫診所	靖員中醫診所	彰化縣員林市大同路二段１７、１９號１樓	4	8365311	4	26	A		20220107
3	3837052251	私立中醫診所	吉翔中醫診所	彰化縣員林市員集路二段３８１號１樓	4	8369696	4	26	A		20220207
3	3837052260	私立中醫診所	恆好中醫診所	彰化縣員林市中正路２４７號１樓	4	8393398	4	26	A		20220412
3	3837052279	私立中醫診所	仁愛聯合中醫診所	彰化縣員林市惠來里６鄰中山南路３６號１、２、３樓	4	8334220	4	26	A	20231012	20230105
3	3837052288	私立中醫診所	真中醫診所	彰化縣員林市靜修東路４２號１樓	4	8338176	4	26	A		20230206
3	3837052297	私立中醫診所	沐生中醫診所	彰化縣員林市三義里中山路一段４９５號１樓	4	8395752	4	26	A		20230424
3	3837052304	私立中醫診所	弘生堂員林中醫診所	彰化縣員林市新生里新義街８５號２樓之１	4	8393116	4	26	A		20230901
3	3837052313	私立中醫診所	壽春中醫診所	彰化縣員林市三義里中山路一段６２５號１樓	4	8382108	4	26	A		20230907
3	3837052322	私立中醫診所	仁愛聯合中醫診所	彰化縣員林市惠來里中山南路３６號１、２、３樓	4	8334220	4	26	A		20231012
3	3837052331	私立中醫診所	入尹中醫診所	彰化縣員林市三條里８鄰成功東路２５７號１、２樓	9	76427379	4	26	A		20251013
3	3837052340	私立中醫診所	德欣中醫診所	彰化縣員林市中正里林森路２１９號１樓	4	8364567	4	26	A		20251101
3	3837060011	私立中醫診所	光安堂中醫診所	彰化縣溪湖鎮平和里平和街２９６號	4	8852185	4	24	A	20240924	19950301
3	3837060093	私立中醫診所	民安中醫診所	彰化縣溪湖鎮西環路２１７號	4	8816879	4	24	A		19950301
3	3837060100	私立中醫診所	漢明中醫診所	彰化縣溪湖鎮太平里太平街１９９號	4	8810246	4	24	A		19951109
3	3837060119	私立中醫診所	芯?中醫診所	彰化縣溪湖鎮福地街１６號	4	8854918	4	24	A		19970224
3	3837060137	私立中醫診所	長順堂中醫診所	彰化縣溪湖鎮湖東里大溪路二段１６６號	4	8825316	4	24	A		19980317
3	3837060146	私立中醫診所	正泰成中醫診所	彰化縣溪湖鎮東寮里彰水路４段９６號	4	8818777	4	24	A		19990310
3	3837061170	私立中醫診所	鴻吉中醫診所	彰化縣溪湖鎮大突里二溪路一段３５０號	4	8825105	4	24	A		20001110
3	3837061205	私立中醫診所	謝天中醫診所	彰化縣溪湖鎮汴頭里中興路１１３號	4	8821723	4	24	A		20091017
3	3837061214	私立中醫診所	昀璟堂中醫診所	彰化縣溪湖鎮湖西里二溪路一段２８８、２９０號	4	8821033	4	24	A		20100310
3	3837061232	私立中醫診所	文東中醫診所	彰化縣溪湖鎮光平里文東街７０號１樓	4	8818779	4	24	A		20170302
3	3837061241	私立中醫診所	西湖中醫診所	彰化縣溪湖鎮福德路１８６號１樓	4	8829135	4	24	A	20230616	20180704
3	3837061250	私立中醫診所	永順安中醫診所	彰化縣溪湖鎮彰水路二段８６５、８６７號１樓	4	8815123	4	24	A		20181205
3	3837061269	私立中醫診所	杏林堂中醫診所	彰化縣溪湖鎮彰水路三段３８３、３８５號１樓	4	8828666	4	24	A		20190319
3	3837061278	私立中醫診所	岐黃中醫診所	彰化縣溪湖鎮福安路１２２號１樓	4	8858578	4	26	A		20211013
3	3837070026	私立中醫診所	忠義中醫診所	彰化縣田中鎮東路里南北街２６號	4	8749209	4	24	A		19950301
3	3837070044	私立中醫診所	張瑞樹中醫診所	彰化縣田中鎮中路里福安路６１號	4	8748910	4	24	A		19950301
3	3837071078	私立中醫診所	陳怡如中醫診所	彰化縣田中鎮北路里中山街３０８號	4	8744957	4	24	A		20000620
3	3837071096	私立中醫診所	順德中醫診所	彰化縣田中鎮北路里中山街２８２號	4	8755845	4	24	A	20240108	20011008
3	3837071158	私立中醫診所	焜燿中醫診所	彰化縣田中鎮北路里福安路２６１巷４５號１樓	4	8762976	4	24	A		20111109
3	3837071176	私立中醫診所	聖一中醫診所	彰化縣田中鎮北路里新福路３７號１樓	48	746236	4	24	A		20130409
3	3837071185	私立中醫診所	宸銨中醫診所	彰化縣田中鎮南北街１５２號１樓	4	8753696	4	24	A		20191211
3	3837071194	私立中醫診所	保春堂中醫診所	彰化縣田中鎮員集路二段５０８號１樓	4	8745789	4	24	A		20200324
3	3837071201	私立中醫診所	長昇中醫診所	彰化縣田中鎮南北街６號１樓	4	8759168	4	26	A	20230817	20210121
3	3837071210	私立中醫診所	長昇中醫診所	彰化縣田中鎮東路里南北街６號１樓	4	8759168	4	26	A	20250801	20230818
3	3837080022	私立中醫診所	益昌中醫診所	彰化縣二林鎮東和里儒林路二段３７８號	4	8960641	4	24	A		19950301
3	3837080031	私立中醫診所	保生堂中醫診所	彰化縣二林鎮南光里儒林路二段３５６號	4	8960525	4	24	A		19950301
3	3837080059	私立中醫診所	一元中醫診所	彰化縣二林鎮東和里中正路２１號	4	8962521	4	24	A		19950301
3	3837080120	私立中醫診所	德和中醫診所	彰化縣二林鎮二溪路一段１４５號	4	8969919	4	24	A		19980408
3	3837081154	私立中醫診所	豐田中醫診所	彰化縣二林鎮豐田里大成路一段５９號、５９－１號	4	8957909	4	24	A		20030815
3	3837081181	私立中醫診所	德桂中醫診所	彰化縣二林鎮豐田里南安路３０號	4	8958388	4	24	A		20050404
3	3837081207	私立中醫診所	陳欽彥中醫診所	彰化縣二林鎮南光里大成路一段２６３號１樓	4	8965920	4	24	A		20101122
3	3837081216	私立中醫診所	順武堂中醫診所	彰化縣二林鎮北平里文華一街２１號	4	8961091	4	24	A		20110308
3	3837081225	私立中醫診所	歧文中醫診所	彰化縣二林鎮北平里新生路１６２號１樓	4	8958235	4	24	A		20110408
3	3837081243	私立中醫診所	政光中醫診所	彰化縣二林鎮南光里大成路一段３０９號１樓	4	8961967	4	24	A	20231107	20150402
3	3837081252	私立中醫診所	政光中醫診所	彰化縣二林鎮南光里大成路一段３０９號１樓	4	8961967	4	26	A		20231107
3	3837091034	私立中醫診所	品豪中醫診所	彰化縣線西鄉沿海路一段８１２之１號	4	7585999	4	24	A	20230926	20081115
3	3837091043	私立中醫診所	佑心中醫診所	彰化縣線西鄉寓埔村沿海路一段８１２之１號１樓	4	7586853	4	26	A		20240109
3	3837100029	私立中醫診所	陳增智中醫診所	彰化縣伸港鄉新港村忠孝路２５號	4	7990790	4	24	A		19950301
3	3837101080	私立中醫診所	榮脩中醫診所	彰化縣伸港鄉中山路６５號	4	7985377	4	24	A		20081001
3	3837101099	私立中醫診所	寶山中醫診所	彰化縣伸港鄉大同村大同九街１３７號１樓	4	7988373	4	24	A		20090520
3	3837101115	私立中醫診所	厚德中醫診所	彰化縣伸港鄉新港路７８號１樓	4	7989878	4	24	A		20190726
3	3837101124	私立中醫診所	博泰中醫診所	彰化縣伸港鄉中山路２３６號１樓	4	7986969	4	24	A		20191025
3	3837110043	私立中醫診所	永宏堂中醫診所	彰化縣福興鄉橋頭村彰鹿路七段３７７號	4	7766288	4	24	A		19970423
3	3837111086	私立中醫診所	祥富中醫診所	彰化縣福興鄉橋頭村中正路２０６號１樓	4	7778590	4	24	A		20131107
3	3837120021	私立中醫診所	泰安中醫診所	彰化縣秀水鄉福安村彰水路２段６５７號	4	7682816	4	24	A		19950712
3	3837121064	私立中醫診所	昌德中醫診所	彰化縣秀水鄉福安村中山路５２９號	4	7691539	4	24	A		20000410
3	3837121073	私立中醫診所	祥賀中醫診所	彰化縣秀水鄉安東村彰水路一段３９號１樓	4	7699768	4	24	A		20001115
3	3837121082	私立中醫診所	佶昌中醫診所	彰化縣秀水鄉埔崙村彰水路２段３號	4	7692547	4	24	A		20020913
3	3837130018	私立中醫診所	全德中醫診所	彰化縣花壇鄉花壇村中正路２８７號	4	7863570	4	24	A		19950301
3	3837130054	私立中醫診所	春恩中醫診所	彰化縣花壇鄉南口村中山路二段２９３–１號１樓	4	7869663	4	24	A		19971027
3	3837130063	私立中醫診所	顧安中醫診所	彰化縣花壇鄉北口村中山路２段６３６號１．２Ｆ	4	7875859	4	24	A		19980620
3	3837131079	私立中醫診所	佳仁堂中醫診所	彰化縣花壇鄉長沙村中山路二段６０，６２號	4	7880251	4	24	A		20000405
3	3837131097	私立中醫診所	彰芳中醫診所	彰化縣花壇鄉中口村中山路２段５５１號	4	7879978	4	24	A		20010102
3	3837131113	私立中醫診所	長青中醫診所	彰化縣花壇鄉長沙村中正路７８號	4	7865778	4	24	A	20221223	20091030
3	3837131122	私立中醫診所	慈愛中醫診所	彰化縣花壇鄉長沙村學府路１００號１、２樓	4	7861219	4	24	A		20150309
3	3837131131	私立中醫診所	長青中醫診所	彰化縣花壇鄉長沙村中正路７８號１樓	4	7865778	4	26	A		20221223
3	3837131140	私立中醫診所	顧德中醫診所	彰化縣花壇鄉永春村彰員路一段３２７－１號２樓	4	7860367	4	26	A		20230809
3	3837140014	私立中醫診所	吉村中醫診所	彰化縣芬園鄉茄荖村芬草路一段３２４號	49	2523136	4	24	A		19950301
3	3837140023	私立中醫診所	濟生中醫診所	彰化縣芬園鄉社口村清水路４６號	49	2521756	4	24	A		19950301
3	3837140041	私立中醫診所	存德中醫診所	彰化縣芬園鄉社口村芬草路二段２８４巷９號	49	2522452	4	24	A	20220628	19950301
3	3837150029	私立中醫診所	益壽中醫診所	彰化縣大村鄉大村村大溪路１號	4	8526939	4	24	A		19950301
3	3837150056	私立中醫診所	修德中醫診所	彰化縣大村鄉福興村山腳路１０８–１６號	4	8531582	4	24	A	20241209	19951114
3	3837151071	私立中醫診所	漢舖中醫診所	彰化縣大村鄉大仁路一段６０號１樓	4	8521230	4	24	A		20170928
3	3837160016	私立中醫診所	和成中醫診所	彰化縣埔鹽鄉埔南村彰水路一段３１６號	4	8652770	4	24	A		19950301
3	3837170021	私立中醫診所	正道中醫診所	彰化縣埔心鄉義民村員鹿路二段２１８號	4	8293219	4	24	A	20220302	19950301
3	3837170030	私立中醫診所	德昌中醫診所	彰化縣埔心鄉太平村中山路４２號	4	8331541	4	24	A		19970815
3	3837170049	私立中醫診所	崇仁中醫診所	彰化縣埔心鄉東門村永坡路三段３５４號	4	8281126	4	24	A		19980205
3	3837171064	私立中醫診所	任安堂中醫診所	彰化縣埔心鄉員鹿路２段５５８號	4	8285101	4	24	A		20061109
3	3837171073	私立中醫診所	順順中醫診所	彰化縣埔心鄉義民村員鹿路二段４８９、４９１號１樓	4	8280750	4	26	A		20240805
3	3837180027	私立中醫診所	福來春中醫診所	彰化縣永靖鄉永西村永寧街５７號	4	8227703	4	24	A		19950301
3	3837180036	私立中醫診所	信安中醫診所	彰化縣永靖鄉永南村西門路８３號	4	8220656	4	24	A	20250912	19950301
3	3837180090	私立中醫診所	長勝堂中醫診所	彰化縣永靖鄉瑚璉村裕農路１０６號	4	8237567	4	24	A		19981011
3	3837181104	私立中醫診所	和合堂中醫診所	彰化縣永靖鄉永西村永寧街９０巷２６、２８號	4	8246117	4	24	A		20051107
3	3837181122	私立中醫診所	龍安堂中醫診所	彰化縣永靖鄉永東村永靖街３３號	4	8243140	4	24	A		20080318
3	3837181131	私立中醫診所	宗安中醫診所	彰化縣永靖鄉永東村永和巷３５號１樓	4	8232065	4	23	A		20131108
3	3837181140	私立中醫診所	永禾堂中醫診所	彰化縣永靖鄉瑚璉村裕農路８２巷１２號１樓	4	8230956	4	24	A		20150401
3	3837190032	私立中醫診所	社頭陳松中醫診所	彰化縣社頭鄉仁雅村員集路二段７６號	4	8720308	4	24	A	20251106	19950301
3	3837190078	私立中醫診所	蒲宜興中醫診所	彰化縣社頭鄉社頭村忠孝三路２９號	4	8710869	4	24	A		19991020
3	3837191084	私立中醫診所	華吉堂中醫診所	彰化縣社頭鄉崙雅村民生路４６６、４６６之１號１樓	4	8711252	4	24	A		20010223
3	3837191093	私立中醫診所	仁生中醫診所	彰化縣社頭鄉松竹村社石路９０１號	4	8732302	4	24	A	20221205	20020620
3	3837191100	私立中醫診所	智安中醫診所	彰化縣社頭鄉仁雅村員集路二段８號１樓	4	8731518	4	24	A		20200507
3	3837200024	私立中醫診所	華山中醫診所	彰化縣二水鄉裕民村員集路三段４８３號	4	8791198	4	24	A		19950301
3	3837210057	私立中醫診所	裕昇中醫診所	彰化縣田尾鄉溪畔村中山路二段４２４號	4	8237454	4	24	A		19950301
3	3837220035	私立中醫診所	榮壽中醫診所	彰化縣埤頭鄉新庄村新庄路６９號	4	8892686	4	24	A		19950301
3	3837221069	私立中醫診所	仲慶中醫診所	彰化縣埤頭鄉永豐村永安街６４號	4	8922830	4	24	A		20050617
3	3837221078	私立中醫診所	太和堂中醫診所	彰化縣埤頭鄉合興村斗苑西路３１２號	4	8925589	4	24	A		20050930
3	3837221087	私立中醫診所	名佳中醫診所	彰化縣埤頭鄉合興村彰水路三段５１４號１樓	4	8928652	4	24	A		20141204
3	3837230013	私立中醫診所	陳必正中醫診所	彰化縣芳苑鄉草湖村二溪路二段４３５巷５７－５９號	4	8861929	4	24	A		19950301
3	3837241034	私立中醫診所	大誠中醫診所	彰化縣大城鄉中平路５０號１樓	4	8947060	4	26	A		20200812
3	3837250015	私立中醫診所	德煇堂中醫診所	彰化縣竹塘鄉竹塘村竹林路一段３２４號	4	8972318	4	24	A		19950301
3	3837260039	私立中醫診所	博愛內科中醫診所	彰化縣溪州鄉瓦厝村中山路三段３１１號	4	8897588	4	24	A		19950301
3	3837260048	私立中醫診所	建順中醫診所	彰化縣溪州鄉溪州村進元路２８號	4	8899290	4	24	A		19950301
3	3838010131	私立中醫診所	德安中醫診所	南投縣南投市彰南路二段５１０號	49	2207649	4	24	A		19950301
3	3838010248	私立中醫診所	一品堂中醫診所	南投縣南投市復興路７８號１樓	49	2228696	4	24	A		19960501
3	3838010266	私立中醫診所	同慶中醫診所	南投縣南投市崇文里文昌街５７號１樓、地下１樓	49	2227623	4	24	A	20250530	19960531
3	3838010275	私立中醫診所	元和堂中醫診所	南投縣南投市中興新村仁德路５７號	49	2371150	4	24	A		19971204
3	3838010293	私立中醫診所	陳清隆中醫診所	南投縣南投市中山街１４巷２１號	49	2227539	4	24	A		19990301
3	3838010328	私立中醫診所	隆安中醫診所	南投縣南投市彰南路２段８號	49	2222317	4	24	A		19991111
3	3838011361	私立中醫診所	仁愛中醫診所	南投縣南投市三興里彰南路１段９４３號	49	2226706	4	24	A		20020801
3	3838011405	私立中醫診所	建華中醫診所	南投縣南投市公園南街１０１號１樓	49	2227580	4	24	A		20091230
3	3838011414	私立中醫診所	一心堂中醫診所	南投縣南投市復興路２５７號	49	2221936	4	24	A		20100205
